train,kick_service,p25_serkick_s1
train,kick_service,p48_serkick_s1
train,kick_service,p13_serkick_s3
train,kick_service,p24_serkick_s3
train,kick_service,p37_serkick_s1
train,kick_service,p50_serkick_s1
train,kick_service,p5_serkick_s2
train,kick_service,p28_serkick_s2
train,kick_service,p38_serkick_s3
train,kick_service,p10_serkick_s2
train,kick_service,p21_serkick_s2
train,kick_service,p53_serkick_s2
train,kick_service,p40_serkick_s1
train,kick_service,p31_serkick_s1
train,kick_service,p24_serkick_s1
train,kick_service,p10_serkick_s3
train,kick_service,p44_serkick_s2
train,kick_service,p16_serkick_s2
train,kick_service,p17_serkick_s2
train,kick_service,p42_serkick_s1
train,kick_service,p43_serkick_s1
train,kick_service,p46_serkick_s2
train,kick_service,p26_serkick_s2
train,kick_service,p43_serkick_s2
train,kick_service,p55_serkick_s2
train,kick_service,p53_serkick_s3
train,kick_service,p48_serkick_s2
train,kick_service,p40_serkick_s2
train,kick_service,p30_serkick_s2
train,kick_service,p38_serkick_s1
train,kick_service,p9_serkick_s2
train,kick_service,p42_serkick_s2
train,kick_service,p49_serkick_s1
train,kick_service,p25_serkick_s3
train,kick_service,p48_serkick_s3
train,kick_service,p39_serkick_s2
train,kick_service,p10_serkick_s1
train,kick_service,p12_serkick_s2
train,kick_service,p23_serkick_s2
train,kick_service,p49_serkick_s3
train,kick_service,p50_serkick_s3
train,kick_service,p52_serkick_s2
train,kick_service,p14_serkick_s1
train,kick_service,p47_serkick_s3
train,kick_service,p36_serkick_s3
train,kick_service,p1_serkick_s1
train,kick_service,p33_serkick_s3
train,kick_service,p6_serkick_s2
dev,kick_service,p36_serkick_s2
dev,kick_service,p7_serkick_s1
dev,kick_service,p1_serkick_s2
dev,kick_service,p34_serkick_s1
dev,kick_service,p52_serkick_s3
dev,kick_service,p6_serkick_s1
dev,kick_service,p55_serkick_s3
dev,kick_service,p41_serkick_s3
dev,kick_service,p45_serkick_s3
dev,kick_service,p3_serkick_s3
dev,kick_service,p27_serkick_s3
dev,kick_service,p47_serkick_s2
dev,kick_service,p37_serkick_s3
dev,kick_service,p4_serkick_s2
dev,kick_service,p41_serkick_s2
dev,kick_service,p21_serkick_s1
test,kick_service,p8_serkick_s1
test,kick_service,p5_serkick_s1
test,kick_service,p2_serkick_s2
test,kick_service,p4_serkick_s3
test,kick_service,p39_serkick_s3
test,kick_service,p3_serkick_s2
test,kick_service,p38_serkick_s2
test,kick_service,p27_serkick_s1
test,kick_service,p17_serkick_s1
test,kick_service,p54_serkick_s3
test,kick_service,p51_serkick_s2
test,kick_service,p32_serkick_s1
test,kick_service,p7_serkick_s2
test,kick_service,p25_serkick_s2
test,kick_service,p22_serkick_s3
test,kick_service,p28_serkick_s1
test,kick_service,p12_serkick_s1
train,flat_service,p3_serflat_s1
train,flat_service,p7_serflat_s3
train,flat_service,p51_serflat_s1
train,flat_service,p30_serflat_s3
train,flat_service,p36_serflat_s2
train,flat_service,p42_serflat_s2
train,flat_service,p8_serflat_s3
train,flat_service,p8_serflat_s1
train,flat_service,p26_serflat_s1
train,flat_service,p53_serflat_s2
train,flat_service,p42_serflat_s1
train,flat_service,p16_serflat_s1
train,flat_service,p53_serflat_s1
train,flat_service,p45_serflat_s2
train,flat_service,p9_serflat_s1
train,flat_service,p38_serflat_s3
train,flat_service,p31_serflat_s2
train,flat_service,p12_serflat_s3
train,flat_service,p44_serflat_s3
train,flat_service,p10_serflat_s1
train,flat_service,p19_serflat_s3
train,flat_service,p25_serflat_s3
train,flat_service,p46_serflat_s2
train,flat_service,p4_serflat_s3
train,flat_service,p50_serflat_s3
train,flat_service,p35_serflat_s3
train,flat_service,p47_serflat_s3
train,flat_service,p1_serflat_s1
train,flat_service,p4_serflat_s1
train,flat_service,p36_serflat_s1
train,flat_service,p55_serflat_s1
train,flat_service,p28_serflat_s2
train,flat_service,p24_serflat_s1
train,flat_service,p47_serflat_s1
train,flat_service,p50_serflat_s1
train,flat_service,p24_serflat_s3
train,flat_service,p55_serflat_s3
train,flat_service,p48_serflat_s1
train,flat_service,p14_serflat_s1
train,flat_service,p28_serflat_s1
train,flat_service,p32_serflat_s1
train,flat_service,p51_serflat_s2
train,flat_service,p48_serflat_s2
train,flat_service,p39_serflat_s1
train,flat_service,p28_serflat_s3
train,flat_service,p29_serflat_s2
train,flat_service,p17_serflat_s3
train,flat_service,p44_serflat_s1
train,flat_service,p25_serflat_s1
train,flat_service,p53_serflat_s3
train,flat_service,p25_serflat_s2
train,flat_service,p54_serflat_s1
train,flat_service,p46_serflat_s3
train,flat_service,p55_serflat_s2
train,flat_service,p36_serflat_s3
train,flat_service,p31_serflat_s3
train,flat_service,p40_serflat_s1
train,flat_service,p18_serflat_s3
train,flat_service,p38_serflat_s1
train,flat_service,p43_serflat_s3
train,flat_service,p38_serflat_s2
train,flat_service,p32_serflat_s2
train,flat_service,p11_serflat_s2
train,flat_service,p27_serflat_s1
train,flat_service,p29_serflat_s3
train,flat_service,p33_serflat_s3
train,flat_service,p20_serflat_s2
train,flat_service,p49_serflat_s2
train,flat_service,p33_serflat_s1
train,flat_service,p49_serflat_s3
train,flat_service,p44_serflat_s2
train,flat_service,p27_serflat_s2
train,flat_service,p13_serflat_s3
train,flat_service,p48_serflat_s3
train,flat_service,p11_serflat_s1
train,flat_service,p46_serflat_s1
train,flat_service,p2_serflat_s2
train,flat_service,p23_serflat_s1
train,flat_service,p22_serflat_s1
train,flat_service,p42_serflat_s3
train,flat_service,p6_serflat_s3
train,flat_service,p15_serflat_s1
train,flat_service,p40_serflat_s2
train,flat_service,p3_serflat_s2
train,flat_service,p41_serflat_s1
train,flat_service,p21_serflat_s3
train,flat_service,p35_serflat_s2
train,flat_service,p19_serflat_s1
train,flat_service,p45_serflat_s1
train,flat_service,p5_serflat_s2
train,flat_service,p37_serflat_s2
train,flat_service,p34_serflat_s3
train,flat_service,p10_serflat_s2
train,flat_service,p43_serflat_s2
train,flat_service,p23_serflat_s2
train,flat_service,p54_serflat_s3
train,flat_service,p27_serflat_s3
train,flat_service,p41_serflat_s3
train,flat_service,p19_serflat_s2
train,flat_service,p34_serflat_s2
train,flat_service,p43_serflat_s1
train,flat_service,p9_serflat_s3
train,flat_service,p21_serflat_s1
train,flat_service,p32_serflat_s3
train,flat_service,p5_serflat_s3
train,flat_service,p10_serflat_s3
train,flat_service,p23_serflat_s3
train,flat_service,p7_serflat_s1
train,flat_service,p20_serflat_s3
train,flat_service,p39_serflat_s3
train,flat_service,p47_serflat_s2
train,flat_service,p7_serflat_s2
train,flat_service,p50_serflat_s2
train,flat_service,p1_serflat_s2
train,flat_service,p17_serflat_s2
train,flat_service,p14_serflat_s2
train,flat_service,p30_serflat_s2
train,flat_service,p1_serflat_s3
train,flat_service,p45_serflat_s3
train,flat_service,p37_serflat_s3
train,flat_service,p9_serflat_s2
train,flat_service,p15_serflat_s3
train,flat_service,p33_serflat_s2
train,flat_service,p30_serflat_s1
train,flat_service,p2_serflat_s1
train,flat_service,p8_serflat_s2
train,flat_service,p20_serflat_s1
train,flat_service,p37_serflat_s1
train,flat_service,p21_serflat_s2
train,flat_service,p41_serflat_s2
train,flat_service,p26_serflat_s2
train,flat_service,p12_serflat_s1
dev,flat_service,p54_serflat_s2
dev,flat_service,p26_serflat_s3
dev,flat_service,p4_serflat_s2
dev,flat_service,p3_serflat_s3
dev,flat_service,p31_serflat_s1
dev,flat_service,p16_serflat_s2
dev,flat_service,p29_serflat_s1
dev,flat_service,p39_serflat_s2
dev,flat_service,p13_serflat_s2
dev,flat_service,p52_serflat_s3
dev,flat_service,p17_serflat_s1
dev,flat_service,p52_serflat_s2
dev,flat_service,p24_serflat_s2
dev,flat_service,p22_serflat_s3
dev,flat_service,p34_serflat_s1
dev,flat_service,p18_serflat_s1
test,flat_service,p15_serflat_s2
test,flat_service,p11_serflat_s3
test,flat_service,p6_serflat_s2
test,flat_service,p6_serflat_s1
test,flat_service,p49_serflat_s1
test,flat_service,p2_serflat_s3
test,flat_service,p13_serflat_s1
test,flat_service,p22_serflat_s2
test,flat_service,p12_serflat_s2
test,flat_service,p14_serflat_s3
test,flat_service,p40_serflat_s3
test,flat_service,p35_serflat_s1
test,flat_service,p16_serflat_s3
test,flat_service,p18_serflat_s2
test,flat_service,p52_serflat_s1
test,flat_service,p51_serflat_s3
test,flat_service,p5_serflat_s1
